image_size,file_path,file_name,file_extension,file_size,watch_brand,watch_model,watch_name
"(1200, 800)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_303_Day-date_Chronograph_Edelstahl_Automatik_Herrenuhr-1.jpg,Sinn_303_Day-date_Chronograph_Edelstahl_Automatik_Herrenuhr-1.jpg,.jpg,"(120.4, 'KB')",Sinn,303,"['Sinn 303 Day', 'date Chronograph Edelstahl Automatik Herrenuhr']"
"(1200, 800)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_303_Day-date_Chronograph_Edelstahl_Automatik_Herrenuhr-10.jpg,Sinn_303_Day-date_Chronograph_Edelstahl_Automatik_Herrenuhr-10.jpg,.jpg,"(150.8, 'KB')",Sinn,303,"['Sinn 303 Day', 'date Chronograph Edelstahl Automatik Herrenuhr']"
"(1200, 800)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_303_Day-date_Chronograph_Edelstahl_Automatik_Herrenuhr-11.jpg,Sinn_303_Day-date_Chronograph_Edelstahl_Automatik_Herrenuhr-11.jpg,.jpg,"(132.2, 'KB')",Sinn,303,"['Sinn 303 Day', 'date Chronograph Edelstahl Automatik Herrenuhr']"
"(1200, 800)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_303_Day-date_Chronograph_Edelstahl_Automatik_Herrenuhr-12.jpg,Sinn_303_Day-date_Chronograph_Edelstahl_Automatik_Herrenuhr-12.jpg,.jpg,"(178.4, 'KB')",Sinn,303,"['Sinn 303 Day', 'date Chronograph Edelstahl Automatik Herrenuhr']"
"(1200, 800)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_303_Day-date_Chronograph_Edelstahl_Automatik_Herrenuhr-13.jpg,Sinn_303_Day-date_Chronograph_Edelstahl_Automatik_Herrenuhr-13.jpg,.jpg,"(162.5, 'KB')",Sinn,303,"['Sinn 303 Day', 'date Chronograph Edelstahl Automatik Herrenuhr']"
"(1200, 800)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_303_Day-date_Chronograph_Edelstahl_Automatik_Herrenuhr-14.jpg,Sinn_303_Day-date_Chronograph_Edelstahl_Automatik_Herrenuhr-14.jpg,.jpg,"(330.6, 'KB')",Sinn,303,"['Sinn 303 Day', 'date Chronograph Edelstahl Automatik Herrenuhr']"
"(400, 267)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_303_Day-date_Chronograph_Edelstahl_Automatik_Herrenuhr-15.jpg,Sinn_303_Day-date_Chronograph_Edelstahl_Automatik_Herrenuhr-15.jpg,.jpg,"(19.9, 'KB')",Sinn,303,"['Sinn 303 Day', 'date Chronograph Edelstahl Automatik Herrenuhr']"
"(400, 267)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_303_Day-date_Chronograph_Edelstahl_Automatik_Herrenuhr-16.jpg,Sinn_303_Day-date_Chronograph_Edelstahl_Automatik_Herrenuhr-16.jpg,.jpg,"(27.5, 'KB')",Sinn,303,"['Sinn 303 Day', 'date Chronograph Edelstahl Automatik Herrenuhr']"
"(1200, 800)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_303_Day-date_Chronograph_Edelstahl_Automatik_Herrenuhr-2.jpg,Sinn_303_Day-date_Chronograph_Edelstahl_Automatik_Herrenuhr-2.jpg,.jpg,"(173.1, 'KB')",Sinn,303,"['Sinn 303 Day', 'date Chronograph Edelstahl Automatik Herrenuhr']"
"(1200, 800)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_303_Day-date_Chronograph_Edelstahl_Automatik_Herrenuhr-3.jpg,Sinn_303_Day-date_Chronograph_Edelstahl_Automatik_Herrenuhr-3.jpg,.jpg,"(101.9, 'KB')",Sinn,303,"['Sinn 303 Day', 'date Chronograph Edelstahl Automatik Herrenuhr']"
"(1200, 800)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_303_Day-date_Chronograph_Edelstahl_Automatik_Herrenuhr-4.jpg,Sinn_303_Day-date_Chronograph_Edelstahl_Automatik_Herrenuhr-4.jpg,.jpg,"(161.2, 'KB')",Sinn,303,"['Sinn 303 Day', 'date Chronograph Edelstahl Automatik Herrenuhr']"
"(1200, 800)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_303_Day-date_Chronograph_Edelstahl_Automatik_Herrenuhr-5.jpg,Sinn_303_Day-date_Chronograph_Edelstahl_Automatik_Herrenuhr-5.jpg,.jpg,"(75.4, 'KB')",Sinn,303,"['Sinn 303 Day', 'date Chronograph Edelstahl Automatik Herrenuhr']"
"(1200, 800)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_303_Day-date_Chronograph_Edelstahl_Automatik_Herrenuhr-6.jpg,Sinn_303_Day-date_Chronograph_Edelstahl_Automatik_Herrenuhr-6.jpg,.jpg,"(79.6, 'KB')",Sinn,303,"['Sinn 303 Day', 'date Chronograph Edelstahl Automatik Herrenuhr']"
"(1200, 800)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_303_Day-date_Chronograph_Edelstahl_Automatik_Herrenuhr-7.jpg,Sinn_303_Day-date_Chronograph_Edelstahl_Automatik_Herrenuhr-7.jpg,.jpg,"(90.9, 'KB')",Sinn,303,"['Sinn 303 Day', 'date Chronograph Edelstahl Automatik Herrenuhr']"
"(1200, 800)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_303_Day-date_Chronograph_Edelstahl_Automatik_Herrenuhr-8.jpg,Sinn_303_Day-date_Chronograph_Edelstahl_Automatik_Herrenuhr-8.jpg,.jpg,"(141.6, 'KB')",Sinn,303,"['Sinn 303 Day', 'date Chronograph Edelstahl Automatik Herrenuhr']"
"(1200, 800)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_303_Day-date_Chronograph_Edelstahl_Automatik_Herrenuhr-9.jpg,Sinn_303_Day-date_Chronograph_Edelstahl_Automatik_Herrenuhr-9.jpg,.jpg,"(59.7, 'KB')",Sinn,303,"['Sinn 303 Day', 'date Chronograph Edelstahl Automatik Herrenuhr']"
"(720, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_303_Kristal_Fulda_Yukon_Chronograph-1.jpg,Sinn_303_Kristal_Fulda_Yukon_Chronograph-1.jpg,.jpg,"(134.8, 'KB')",Sinn,303,['Sinn 303 Kristal Fulda Yukon Chronograph']
"(720, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_303_Kristal_Fulda_Yukon_Chronograph-2.jpg,Sinn_303_Kristal_Fulda_Yukon_Chronograph-2.jpg,.jpg,"(122.7, 'KB')",Sinn,303,['Sinn 303 Kristal Fulda Yukon Chronograph']
"(720, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_303_Kristal_Fulda_Yukon_Chronograph-3.jpg,Sinn_303_Kristal_Fulda_Yukon_Chronograph-3.jpg,.jpg,"(103.5, 'KB')",Sinn,303,['Sinn 303 Kristal Fulda Yukon Chronograph']
"(720, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_303_Kristal_Fulda_Yukon_Chronograph-4.jpg,Sinn_303_Kristal_Fulda_Yukon_Chronograph-4.jpg,.jpg,"(113.5, 'KB')",Sinn,303,['Sinn 303 Kristal Fulda Yukon Chronograph']
"(720, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_303_Kristal_Fulda_Yukon_Chronograph-5.jpg,Sinn_303_Kristal_Fulda_Yukon_Chronograph-5.jpg,.jpg,"(87.6, 'KB')",Sinn,303,['Sinn 303 Kristal Fulda Yukon Chronograph']
"(720, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_303_Kristal_Fulda_Yukon_Chronograph-6.jpg,Sinn_303_Kristal_Fulda_Yukon_Chronograph-6.jpg,.jpg,"(133.6, 'KB')",Sinn,303,['Sinn 303 Kristal Fulda Yukon Chronograph']
"(720, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_303_Kristal_Fulda_Yukon_Chronograph-7.jpg,Sinn_303_Kristal_Fulda_Yukon_Chronograph-7.jpg,.jpg,"(131.9, 'KB')",Sinn,303,['Sinn 303 Kristal Fulda Yukon Chronograph']
"(408, 480)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_Chronograph_Day-Date_Limited_Edition-1.jpg,Sinn_Chronograph_Day-Date_Limited_Edition-1.jpg,.jpg,"(47.1, 'KB')",Sinn,303,"['Sinn Chronograph Day', 'Date Limited Edition']"
"(408, 480)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_Chronograph_Day-Date_Limited_Edition-2.jpg,Sinn_Chronograph_Day-Date_Limited_Edition-2.jpg,.jpg,"(27.6, 'KB')",Sinn,303,"['Sinn Chronograph Day', 'Date Limited Edition']"
"(408, 480)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_Chronograph_Day-Date_Limited_Edition-3.jpg,Sinn_Chronograph_Day-Date_Limited_Edition-3.jpg,.jpg,"(28.0, 'KB')",Sinn,303,"['Sinn Chronograph Day', 'Date Limited Edition']"
"(408, 480)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_Chronograph_Day-Date_Limited_Edition-4.jpg,Sinn_Chronograph_Day-Date_Limited_Edition-4.jpg,.jpg,"(28.8, 'KB')",Sinn,303,"['Sinn Chronograph Day', 'Date Limited Edition']"
"(408, 480)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_Chronograph_Day-Date_Limited_Edition-5.jpg,Sinn_Chronograph_Day-Date_Limited_Edition-5.jpg,.jpg,"(32.3, 'KB')",Sinn,303,"['Sinn Chronograph Day', 'Date Limited Edition']"
"(960, 960)","/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_Chronograph_Limited_Edition_888__Mazda__-Stahl_Stahl,_Box+Papiere-1.jpg","Sinn_Chronograph_Limited_Edition_888__Mazda__-Stahl_Stahl,_Box+Papiere-1.jpg",.jpg,"(124.7, 'KB')",Sinn,303,"['Sinn Chronograph Limited Edition 888  Mazda  ', 'Stahl Stahl, Box+Papiere']"
"(960, 960)","/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_Chronograph_Limited_Edition_888__Mazda__-Stahl_Stahl,_Box+Papiere-10.jpg","Sinn_Chronograph_Limited_Edition_888__Mazda__-Stahl_Stahl,_Box+Papiere-10.jpg",.jpg,"(94.0, 'KB')",Sinn,303,"['Sinn Chronograph Limited Edition 888  Mazda  ', 'Stahl Stahl, Box+Papiere']"
"(960, 960)","/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_Chronograph_Limited_Edition_888__Mazda__-Stahl_Stahl,_Box+Papiere-11.jpg","Sinn_Chronograph_Limited_Edition_888__Mazda__-Stahl_Stahl,_Box+Papiere-11.jpg",.jpg,"(64.5, 'KB')",Sinn,303,"['Sinn Chronograph Limited Edition 888  Mazda  ', 'Stahl Stahl, Box+Papiere']"
"(960, 960)","/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_Chronograph_Limited_Edition_888__Mazda__-Stahl_Stahl,_Box+Papiere-12.jpg","Sinn_Chronograph_Limited_Edition_888__Mazda__-Stahl_Stahl,_Box+Papiere-12.jpg",.jpg,"(145.2, 'KB')",Sinn,303,"['Sinn Chronograph Limited Edition 888  Mazda  ', 'Stahl Stahl, Box+Papiere']"
"(960, 960)","/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_Chronograph_Limited_Edition_888__Mazda__-Stahl_Stahl,_Box+Papiere-2.jpg","Sinn_Chronograph_Limited_Edition_888__Mazda__-Stahl_Stahl,_Box+Papiere-2.jpg",.jpg,"(110.9, 'KB')",Sinn,303,"['Sinn Chronograph Limited Edition 888  Mazda  ', 'Stahl Stahl, Box+Papiere']"
"(960, 960)","/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_Chronograph_Limited_Edition_888__Mazda__-Stahl_Stahl,_Box+Papiere-3.jpg","Sinn_Chronograph_Limited_Edition_888__Mazda__-Stahl_Stahl,_Box+Papiere-3.jpg",.jpg,"(81.6, 'KB')",Sinn,303,"['Sinn Chronograph Limited Edition 888  Mazda  ', 'Stahl Stahl, Box+Papiere']"
"(960, 960)","/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_Chronograph_Limited_Edition_888__Mazda__-Stahl_Stahl,_Box+Papiere-4.jpg","Sinn_Chronograph_Limited_Edition_888__Mazda__-Stahl_Stahl,_Box+Papiere-4.jpg",.jpg,"(69.7, 'KB')",Sinn,303,"['Sinn Chronograph Limited Edition 888  Mazda  ', 'Stahl Stahl, Box+Papiere']"
"(960, 960)","/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_Chronograph_Limited_Edition_888__Mazda__-Stahl_Stahl,_Box+Papiere-5.jpg","Sinn_Chronograph_Limited_Edition_888__Mazda__-Stahl_Stahl,_Box+Papiere-5.jpg",.jpg,"(123.2, 'KB')",Sinn,303,"['Sinn Chronograph Limited Edition 888  Mazda  ', 'Stahl Stahl, Box+Papiere']"
"(960, 960)","/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_Chronograph_Limited_Edition_888__Mazda__-Stahl_Stahl,_Box+Papiere-6.jpg","Sinn_Chronograph_Limited_Edition_888__Mazda__-Stahl_Stahl,_Box+Papiere-6.jpg",.jpg,"(78.7, 'KB')",Sinn,303,"['Sinn Chronograph Limited Edition 888  Mazda  ', 'Stahl Stahl, Box+Papiere']"
"(960, 960)","/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_Chronograph_Limited_Edition_888__Mazda__-Stahl_Stahl,_Box+Papiere-7.jpg","Sinn_Chronograph_Limited_Edition_888__Mazda__-Stahl_Stahl,_Box+Papiere-7.jpg",.jpg,"(69.2, 'KB')",Sinn,303,"['Sinn Chronograph Limited Edition 888  Mazda  ', 'Stahl Stahl, Box+Papiere']"
"(960, 960)","/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_Chronograph_Limited_Edition_888__Mazda__-Stahl_Stahl,_Box+Papiere-8.jpg","Sinn_Chronograph_Limited_Edition_888__Mazda__-Stahl_Stahl,_Box+Papiere-8.jpg",.jpg,"(79.8, 'KB')",Sinn,303,"['Sinn Chronograph Limited Edition 888  Mazda  ', 'Stahl Stahl, Box+Papiere']"
"(960, 960)","/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_Chronograph_Limited_Edition_888__Mazda__-Stahl_Stahl,_Box+Papiere-9.jpg","Sinn_Chronograph_Limited_Edition_888__Mazda__-Stahl_Stahl,_Box+Papiere-9.jpg",.jpg,"(108.3, 'KB')",Sinn,303,"['Sinn Chronograph Limited Edition 888  Mazda  ', 'Stahl Stahl, Box+Papiere']"
"(1200, 801)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_Driver´s_Chronograph-1.jpg,Sinn_Driver´s_Chronograph-1.jpg,.jpg,"(113.6, 'KB')",Sinn,303,['Sinn Driver´s Chronograph']
"(1200, 801)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/303/Sinn_Driver´s_Chronograph-2.jpg,Sinn_Driver´s_Chronograph-2.jpg,.jpg,"(77.8, 'KB')",Sinn,303,['Sinn Driver´s Chronograph']
"(1280, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356-1.jpg,Sinn_356-1.jpg,.jpg,"(154.3, 'KB')",Sinn,356,['Sinn 356']
"(1280, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356-2.jpg,Sinn_356-2.jpg,.jpg,"(101.1, 'KB')",Sinn,356,['Sinn 356']
"(1280, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356-3.jpg,Sinn_356-3.jpg,.jpg,"(130.2, 'KB')",Sinn,356,['Sinn 356']
"(1280, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356-4.jpg,Sinn_356-4.jpg,.jpg,"(148.9, 'KB')",Sinn,356,['Sinn 356']
"(720, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356-5.jpg,Sinn_356-5.jpg,.jpg,"(173.8, 'KB')",Sinn,356,['Sinn 356']
"(720, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356-6.jpg,Sinn_356-6.jpg,.jpg,"(175.9, 'KB')",Sinn,356,['Sinn 356']
"(738, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356_FLIEGER-1.jpg,Sinn_356_FLIEGER-1.jpg,.jpg,"(79.9, 'KB')",Sinn,356,['Sinn 356 FLIEGER']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356_FLIEGER-10.jpg,Sinn_356_FLIEGER-10.jpg,.jpg,"(51.7, 'KB')",Sinn,356,['Sinn 356 FLIEGER']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356_FLIEGER-11.jpg,Sinn_356_FLIEGER-11.jpg,.jpg,"(53.0, 'KB')",Sinn,356,['Sinn 356 FLIEGER']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356_FLIEGER-12.jpg,Sinn_356_FLIEGER-12.jpg,.jpg,"(54.2, 'KB')",Sinn,356,['Sinn 356 FLIEGER']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356_FLIEGER-13.jpg,Sinn_356_FLIEGER-13.jpg,.jpg,"(54.6, 'KB')",Sinn,356,['Sinn 356 FLIEGER']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356_FLIEGER-14.jpg,Sinn_356_FLIEGER-14.jpg,.jpg,"(55.2, 'KB')",Sinn,356,['Sinn 356 FLIEGER']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356_FLIEGER-15.jpg,Sinn_356_FLIEGER-15.jpg,.jpg,"(54.7, 'KB')",Sinn,356,['Sinn 356 FLIEGER']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356_FLIEGER-16.jpg,Sinn_356_FLIEGER-16.jpg,.jpg,"(56.8, 'KB')",Sinn,356,['Sinn 356 FLIEGER']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356_FLIEGER-17.jpg,Sinn_356_FLIEGER-17.jpg,.jpg,"(54.4, 'KB')",Sinn,356,['Sinn 356 FLIEGER']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356_FLIEGER-18.jpg,Sinn_356_FLIEGER-18.jpg,.jpg,"(51.0, 'KB')",Sinn,356,['Sinn 356 FLIEGER']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356_FLIEGER-19.jpg,Sinn_356_FLIEGER-19.jpg,.jpg,"(54.4, 'KB')",Sinn,356,['Sinn 356 FLIEGER']
"(738, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356_FLIEGER-2.jpg,Sinn_356_FLIEGER-2.jpg,.jpg,"(29.8, 'KB')",Sinn,356,['Sinn 356 FLIEGER']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356_FLIEGER-20.jpg,Sinn_356_FLIEGER-20.jpg,.jpg,"(51.0, 'KB')",Sinn,356,['Sinn 356 FLIEGER']
"(738, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356_FLIEGER-3.jpg,Sinn_356_FLIEGER-3.jpg,.jpg,"(63.6, 'KB')",Sinn,356,['Sinn 356 FLIEGER']
"(738, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356_FLIEGER-4.jpg,Sinn_356_FLIEGER-4.jpg,.jpg,"(39.5, 'KB')",Sinn,356,['Sinn 356 FLIEGER']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356_FLIEGER-5.jpg,Sinn_356_FLIEGER-5.jpg,.jpg,"(56.5, 'KB')",Sinn,356,['Sinn 356 FLIEGER']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356_FLIEGER-6.jpg,Sinn_356_FLIEGER-6.jpg,.jpg,"(54.4, 'KB')",Sinn,356,['Sinn 356 FLIEGER']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356_FLIEGER-7.jpg,Sinn_356_FLIEGER-7.jpg,.jpg,"(52.3, 'KB')",Sinn,356,['Sinn 356 FLIEGER']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356_FLIEGER-8.jpg,Sinn_356_FLIEGER-8.jpg,.jpg,"(53.7, 'KB')",Sinn,356,['Sinn 356 FLIEGER']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356_FLIEGER-9.jpg,Sinn_356_FLIEGER-9.jpg,.jpg,"(52.7, 'KB')",Sinn,356,['Sinn 356 FLIEGER']
"(1264, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356_Flieger_Acrylic_SS_Chronograph_100%_Complete_w_Box_and_Papers-1.jpg,Sinn_356_Flieger_Acrylic_SS_Chronograph_100%_Complete_w_Box_and_Papers-1.jpg,.jpg,"(164.5, 'KB')",Sinn,356,['Sinn 356 Flieger Acrylic SS Chronograph 100% Complete w Box and Papers']
"(966, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356_Flieger_Acrylic_SS_Chronograph_100%_Complete_w_Box_and_Papers-2.jpg,Sinn_356_Flieger_Acrylic_SS_Chronograph_100%_Complete_w_Box_and_Papers-2.jpg,.jpg,"(136.4, 'KB')",Sinn,356,['Sinn 356 Flieger Acrylic SS Chronograph 100% Complete w Box and Papers']
"(1280, 893)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356_Flieger_Acrylic_SS_Chronograph_100%_Complete_w_Box_and_Papers-3.jpg,Sinn_356_Flieger_Acrylic_SS_Chronograph_100%_Complete_w_Box_and_Papers-3.jpg,.jpg,"(148.3, 'KB')",Sinn,356,['Sinn 356 Flieger Acrylic SS Chronograph 100% Complete w Box and Papers']
"(1280, 946)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356_Flieger_Acrylic_SS_Chronograph_100%_Complete_w_Box_and_Papers-4.jpg,Sinn_356_Flieger_Acrylic_SS_Chronograph_100%_Complete_w_Box_and_Papers-4.jpg,.jpg,"(137.1, 'KB')",Sinn,356,['Sinn 356 Flieger Acrylic SS Chronograph 100% Complete w Box and Papers']
"(934, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356_Flieger_Acrylic_SS_Chronograph_100%_Complete_w_Box_and_Papers-5.jpg,Sinn_356_Flieger_Acrylic_SS_Chronograph_100%_Complete_w_Box_and_Papers-5.jpg,.jpg,"(107.7, 'KB')",Sinn,356,['Sinn 356 Flieger Acrylic SS Chronograph 100% Complete w Box and Papers']
"(533, 800)","/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356_Flieger_Chronograph_-_Edelstahl_-_Jahr_ca._2013_-_Automatik_-_38,5mm_-_AAW-1.jpg","Sinn_356_Flieger_Chronograph_-_Edelstahl_-_Jahr_ca._2013_-_Automatik_-_38,5mm_-_AAW-1.jpg",.jpg,"(45.4, 'KB')",Sinn,356,"['Sinn 356 Flieger Chronograph ', ' Edelstahl ', ' Jahr ca. 2013 ', ' Automatik ', ' 38,5mm ', ' AAW']"
"(533, 800)","/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356_Flieger_Chronograph_-_Edelstahl_-_Jahr_ca._2013_-_Automatik_-_38,5mm_-_AAW-2.jpg","Sinn_356_Flieger_Chronograph_-_Edelstahl_-_Jahr_ca._2013_-_Automatik_-_38,5mm_-_AAW-2.jpg",.jpg,"(57.8, 'KB')",Sinn,356,"['Sinn 356 Flieger Chronograph ', ' Edelstahl ', ' Jahr ca. 2013 ', ' Automatik ', ' 38,5mm ', ' AAW']"
"(533, 800)","/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356_Flieger_Chronograph_-_Edelstahl_-_Jahr_ca._2013_-_Automatik_-_38,5mm_-_AAW-3.jpg","Sinn_356_Flieger_Chronograph_-_Edelstahl_-_Jahr_ca._2013_-_Automatik_-_38,5mm_-_AAW-3.jpg",.jpg,"(54.1, 'KB')",Sinn,356,"['Sinn 356 Flieger Chronograph ', ' Edelstahl ', ' Jahr ca. 2013 ', ' Automatik ', ' 38,5mm ', ' AAW']"
"(533, 355)","/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356_Flieger_Chronograph_-_Edelstahl_-_Jahr_ca._2013_-_Automatik_-_38,5mm_-_AAW-4.jpg","Sinn_356_Flieger_Chronograph_-_Edelstahl_-_Jahr_ca._2013_-_Automatik_-_38,5mm_-_AAW-4.jpg",.jpg,"(21.6, 'KB')",Sinn,356,"['Sinn 356 Flieger Chronograph ', ' Edelstahl ', ' Jahr ca. 2013 ', ' Automatik ', ' 38,5mm ', ' AAW']"
"(533, 355)","/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356_Flieger_Chronograph_-_Edelstahl_-_Jahr_ca._2013_-_Automatik_-_38,5mm_-_AAW-5.jpg","Sinn_356_Flieger_Chronograph_-_Edelstahl_-_Jahr_ca._2013_-_Automatik_-_38,5mm_-_AAW-5.jpg",.jpg,"(22.4, 'KB')",Sinn,356,"['Sinn 356 Flieger Chronograph ', ' Edelstahl ', ' Jahr ca. 2013 ', ' Automatik ', ' 38,5mm ', ' AAW']"
"(1104, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356_Flieger_Full_Set_Box_and_Papers-1.jpg,Sinn_356_Flieger_Full_Set_Box_and_Papers-1.jpg,.jpg,"(185.4, 'KB')",Sinn,356,['Sinn 356 Flieger Full Set Box and Papers']
"(808, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356_Flieger_Full_Set_Box_and_Papers-2.jpg,Sinn_356_Flieger_Full_Set_Box_and_Papers-2.jpg,.jpg,"(116.5, 'KB')",Sinn,356,['Sinn 356 Flieger Full Set Box and Papers']
"(780, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356_Flieger_Full_Set_Box_and_Papers-3.jpg,Sinn_356_Flieger_Full_Set_Box_and_Papers-3.jpg,.jpg,"(112.8, 'KB')",Sinn,356,['Sinn 356 Flieger Full Set Box and Papers']
"(872, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/356/Sinn_356_Flieger_Full_Set_Box_and_Papers-4.jpg,Sinn_356_Flieger_Full_Set_Box_and_Papers-4.jpg,.jpg,"(133.7, 'KB')",Sinn,356,['Sinn 356 Flieger Full Set Box and Papers']
