image_size_x,image_size_y,name,dial_visibility,dial_visibility_p_0,dial_visibility_p_1,like,like_p_0,like_p_1,image_quality
1202,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_chronograph_titanium-17.jpg,0.0,0.5734120011329651,0.4265879392623901,-1.0,-1,-1,-1.0
1200,900,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_chronograph_titanium-19.jpg,1.0,0.5826624035835266,0.41733765602111816,-1.0,-1,-1,-1.0
1200,900,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_chronograph_titanium-32.jpg,1.0,0.5992338061332703,0.4007662534713745,-1.0,-1,-1,-1.0
1280,853,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_chronograph_titanium-6.jpg,1.0,0.46182596683502203,0.5381740927696228,-1.0,-1,-1,-1.0
1280,847,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_chronograph_titanium_automatic-4.jpg,1.0,0.5999022126197815,0.4000977575778961,-1.0,-1,-1,-1.0
1280,847,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_chronograph_titanium_automatic-9.jpg,1.0,0.4206056892871857,0.5793942809104919,-1.0,-1,-1,-1.0
482,480,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_chronograph_watch-8.jpg,1.0,0.5833434462547302,0.4166565239429474,-1.0,-1,-1,-1.0
600,673,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_chronograph_wdiamond_bezel-7.jpg,0.0,0.4766131043434143,0.5233868360519409,-1.0,-1,-1,-1.0
800,678,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_chronograph_white_&_navy_42mm-10.jpg,1.0,0.5106691718101501,0.4893308877944946,-1.0,-1,-1,-1.0
800,731,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_chronograph_white_&_navy_42mm-11.jpg,1.0,0.5238866806030273,0.4761133193969727,-1.0,-1,-1,-1.0
800,681,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_chronograph_white_&_navy_42mm-3.jpg,1.0,0.5155363082885742,0.484463632106781,-1.0,-1,-1,-1.0
720,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_chronographe_limited-1.jpg,1.0,0.598660409450531,0.401339590549469,-1.0,-1,-1,-1.0
1280,853,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_elephant_steel_26470st.oo.a104cr.01-16.jpg,1.0,0.4181528985500336,0.5818471312522888,-1.0,-1,-1,-1.0
1280,853,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_gray_dial_42mm_titanium_26170ti-5.jpg,0.0,0.5440540313720703,0.4559459686279297,-1.0,-1,-1,-1.0
900,900,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_ivory_dial_brown_alligator_leather26470st-1.jpg,1.0,0.5888731479644775,0.4111268520355225,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_juan_pablo_montoya_26030io.oo.d001in.01_42mm-1.jpg,1.0,0.4284666478633881,0.5715333223342896,-1.0,-1,-1,-1.0
949,896,"chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_juan_pablo_montoya_platinum_watch,_pre-owned_26030po.oo.d001in.01-7.jpg",1.0,0.5553196668624878,0.4446803629398346,-1.0,-1,-1,-1.0
1280,853,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_juan_pablo_montoya_ref_26030io.oo.d001in.01-8.jpg,0.0,0.5245198011398315,0.4754802286624909,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_michael_schumacher_titanium-6.jpg,1.0,0.4526204168796539,0.5473795533180237,-1.0,-1,-1,-1.0
720,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_off_shore_cronografo_oro_gold_full_set-5.jpg,1.0,0.5321443080902101,0.4678557217121124,-1.0,-1,-1,-1.0
1280,850,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_panda_dial_leather_strap-4.jpg,0.0,0.5300020575523376,0.4699978828430176,-1.0,-1,-1,-1.0
1280,853,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_pink_dial_rose_gold_42mm_26470or-5.jpg,1.0,0.4116328060626984,0.588367223739624,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_rose_gold-12.jpg,0.0,0.4864116013050079,0.5135884284973145,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_rose_gold_champagne_dial_-_new_bp-3.jpg,1.0,0.4383651912212372,0.5616348385810852,-1.0,-1,-1,-1.0
1280,853,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_rose_gold_chronograph-7.jpg,1.0,0.4459863603115082,0.5540136694908142,-1.0,-1,-1,-1.0
1280,924,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_rubens_barrichello_26078ro.oo.d002cr.01-2.jpg,1.0,0.4803356826305389,0.5196643471717834,-1.0,-1,-1,-1.0
1280,924,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_rubens_barrichello_26078ro.oo.d002cr.01-3.jpg,1.0,0.5295486450195312,0.4704513847827912,-1.0,-1,-1,-1.0
1280,944,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_rubens_barrichello_26078ro.oo.d002cr.01-8.jpg,1.0,0.4378653466701508,0.5621346235275269,-1.0,-1,-1,-1.0
1280,853,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_rubens_barrichello_chronograph-1.jpg,1.0,0.5229211449623108,0.477078914642334,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_rubens_barrichello_ii_platinum_26078po.oo.d018cr.01_-_com1903-1.jpg,1.0,0.4781439006328583,0.5218560695648193,-1.0,-1,-1,-1.0
884,884,"chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_rubens_barrichello_ii_rose_gold,_b_&_p-9.jpg",1.0,0.4713753461837769,0.5286246538162231,-1.0,-1,-1,-1.0
720,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_sachin_tendulkar-2.jpg,1.0,0.4424662590026856,0.5575337409973145,-1.0,-1,-1,-1.0
1280,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_sachin_tendulkar-4.jpg,0.0,0.4194790720939636,0.5805209279060364,-1.0,-1,-1,-1.0
1000,700,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_safari-4.jpg,0.0,0.5317972898483276,0.4682027101516724,-1.0,-1,-1,-1.0
720,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_safari_chrono_44mm_26020st.00.d091cr.01-2.jpg,1.0,0.4549625813961029,0.5450373888015747,-1.0,-1,-1,-1.0
1280,853,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_safari_ref_26470st.oo.a801cr.01-7.jpg,1.0,0.4296288192272186,0.570371150970459,-1.0,-1,-1,-1.0
1035,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_safari_watch_bpaper_26470st.oo.a801cr.01_new-3.jpg,1.0,0.4714316129684448,0.5285683274269104,-1.0,-1,-1,-1.0
427,480,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_selfwinding_steel_26400so.oo.a054ca.01-7.jpg,0.0,0.5026179552078247,0.4973820745944977,-1.0,-1,-1,-1.0
1280,853,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_shaquille_o'_neal-3.jpg,0.0,0.5920083522796631,0.4079916477203369,-1.0,-1,-1,-1.0
528,461,"chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_shaquille_oneal_chronograph_stainless_steel_mens_watch,_26133st.oo.a101cr.01-8.jpg",1.0,0.4579205513000488,0.5420794486999512,-1.0,-1,-1,-1.0
400,400,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_steel_black_dial-4.jpg,1.0,0.4047860205173493,0.5952140092849731,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_summer_edition_2017-3.jpg,1.0,0.4012061357498169,0.5987938046455383,-1.0,-1,-1,-1.0
1200,718,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_t3_25863ti.oo.a001cu.01-8.jpg,0.0,0.4803459644317627,0.5196540355682373,-1.0,-1,-1,-1.0
1000,562,"chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_team_alinghi,_limited_edition_to_600_pieces_-_rose_gold_on_rubber_strap-3.jpg",0.0,0.4823650419712066,0.5176349878311157,-1.0,-1,-1,-1.0
900,600,"chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_terminator_t3_,_fullset-9.jpg",0.0,0.5390387177467346,0.4609612822532654,-1.0,-1,-1,-1.0
640,480,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_titanium_26170ti-2.jpg,1.0,0.5454620122909546,0.4545379877090454,-1.0,-1,-1,-1.0
1280,853,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_titanium_ref_26400io.oo.a004ca.01-3.jpg,0.0,0.5731847882270813,0.4268152117729187,-1.0,-1,-1,-1.0
726,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_royal_oak_offshore_white_44mm_ceramic_boutique_edition-7.jpg,1.0,0.4491618573665619,0.5508381128311157,-1.0,-1,-1,-1.0
1280,854,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_rubens_barrichello_ii_offshore-8.jpg,1.0,0.4714970588684082,0.5285029411315918,-1.0,-1,-1,-1.0
951,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_watch_royal_oak_offshore_26400so.oo.a002ca.01-2.jpg,1.0,0.4880821108818054,0.5119178295135498,-1.0,-1,-1,-1.0
1280,853,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph/audemars_piguet_watches_26470or.oo.1000or.01-5.jpg,1.0,0.5251378417015076,0.4748620986938477,-1.0,-1,-1,-1.0
1280,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_chronograph_volcano/audemars_piguet_royal_oak_offshore_with_box_and_papers-8.jpg,0.0,0.5959606766700745,0.4040392935276032,-1.0,-1,-1,-1.0
1280,853,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_diver/audemars_piguet_15710st.oo.a002ca.01_royal_oak_offshore_(diver)-7.jpg,0.0,0.5163307189941406,0.4836693406105042,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_diver/audemars_piguet_royal_oak_offshore_steel_boutique_edition_diver's_watch-4.jpg,0.0,0.5360130667686462,0.463986873626709,-1.0,-1,-1,-1.0
1280,853,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_diver_chronograph/audemars_piguet_royal_oak_offshore_diver_chronograph_26703st_yellow_dial-11.jpg,0.0,0.5269356966018677,0.4730643332004547,-1.0,-1,-1,-1.0
640,640,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_grand_prix/audemars_piguet_royal_oak_offshore-1.jpg,1.0,0.4867955148220062,0.5132045149803162,-1.0,-1,-1,-1.0
640,480,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_grand_prix/audemars_piguet_royal_oak_offshore_chronograph_grand_prix-3.jpg,1.0,0.5717915296554565,0.4282085001468657,-1.0,-1,-1,-1.0
1086,724,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_grand_prix/audemars_piguet_royal_oak_offshore_chronograph_grand_prix_carbon_26290i0.oo.a001ve.01-2.jpg,1.0,0.4512115120887756,0.5487884283065796,-1.0,-1,-1,-1.0
588,800,"chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_grand_prix/audemars_piguet_royal_oak_offshore_grand_prix,_limited_edition_to_650_pieces_-_rose_gold_on_black_strap-3.jpg",1.0,0.5193654894828796,0.4806345105171204,-1.0,-1,-1,-1.0
838,960,"chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_grand_prix/audemars_piguet_royal_oak_offshore_grand_prix,_limited_edition_to_75_pieces_-_platinum_on_strap-3.jpg",1.0,0.463396281003952,0.5366037487983704,-1.0,-1,-1,-1.0
640,454,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_grand_prix/audemars_piguet_royal_oak_offshore_grand_prix-1.jpg,1.0,0.5283413529396057,0.4716586172580719,-1.0,-1,-1,-1.0
1200,900,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_grand_prix/audemars_piguet_royal_oak_offshore_grand_prix-102.jpg,1.0,0.4447302222251892,0.5552697777748108,-1.0,-1,-1,-1.0
1280,853,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_grand_prix/audemars_piguet_royal_oak_offshore_grand_prix-113.jpg,0.0,0.5862072110176086,0.41379278898239136,-1.0,-1,-1,-1.0
720,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_grand_prix/audemars_piguet_royal_oak_offshore_grand_prix-117.jpg,1.0,0.4098246097564697,0.5901753902435303,-1.0,-1,-1,-1.0
1202,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_grand_prix/audemars_piguet_royal_oak_offshore_grand_prix-118.jpg,0.0,0.5734120011329651,0.4265879392623901,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_grand_prix/audemars_piguet_royal_oak_offshore_grand_prix-130.jpg,0.0,0.4857837557792664,0.5142161846160889,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_grand_prix/audemars_piguet_royal_oak_offshore_grand_prix-135.jpg,0.0,0.5777953863143921,0.4222046434879303,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_grand_prix/audemars_piguet_royal_oak_offshore_grand_prix-38.jpg,1.0,0.4128800630569458,0.5871199369430542,-1.0,-1,-1,-1.0
1090,959,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_grand_prix/audemars_piguet_royal_oak_offshore_grand_prix-42.jpg,1.0,0.4890161156654358,0.5109838843345642,-1.0,-1,-1,-1.0
720,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_grand_prix/audemars_piguet_royal_oak_offshore_grand_prix-6.jpg,1.0,0.5373432040214539,0.4626568257808685,-1.0,-1,-1,-1.0
1200,900,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_grand_prix/audemars_piguet_royal_oak_offshore_grand_prix-97.jpg,1.0,0.4464136958122253,0.5535863637924194,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_grand_prix/audemars_piguet_royal_oak_offshore_grand_prix_forged_carbon_-_mint_bp-1.jpg,1.0,0.4070813357830048,0.5929186940193176,-1.0,-1,-1,-1.0
720,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_grand_prix/audemars_piguet_royal_oak_offshore_grand_prix_le-1.jpg,1.0,0.4815447628498077,0.5184552669525146,-1.0,-1,-1,-1.0
640,480,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_grand_prix/audemars_piguet_royal_oak_offshore_grand_prix_limited_full_set-2.jpg,1.0,0.5488322377204895,0.4511677324771881,-1.0,-1,-1,-1.0
720,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_grand_prix/audemars_piguet_royal_oak_offshore_grand_prix_rf.26290po-6.jpg,1.0,0.5676606893539429,0.4323393106460571,-1.0,-1,-1,-1.0
1280,853,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_grand_prix/audemars_piguet_royal_oak_offshore_limited_edition_grand_prix_2629010-4.jpg,1.0,0.5619419813156128,0.4380579888820648,-1.0,-1,-1,-1.0
1280,853,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_grand_prix/audemars_piguet_royal_oak_offshore_limited_edition_grand_prix_2629010-5.jpg,1.0,0.5095394253730774,0.4904605150222778,-1.0,-1,-1,-1.0
1280,853,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_lady/audemars_piguet_26231st.zz.d027ca.01-6.jpg,0.0,0.4251068830490112,0.5748931765556335,-1.0,-1,-1,-1.0
1280,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_lady/audemars_piguet_ap_26231or.zz.d003ca.01_royal_oak_offshore_37mm_2019_new-6.jpg,1.0,0.5293920040130615,0.4706079959869385,-1.0,-1,-1,-1.0
1280,960,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_lady/audemars_piguet_perfect-royal_oak_offshore_lady_26231or-4.jpg,1.0,0.5462216138839722,0.4537783861160278,-1.0,-1,-1,-1.0
1280,853,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_lady/audemars_piguet_ref_26048sk.zz.d002ca.01_stainless_steel_offshore_ladies_watch-6.jpg,1.0,0.4784533679485321,0.5215466618537903,-1.0,-1,-1,-1.0
1280,853,chrono24_dial_visibility_most_uncertain/audemars_piguet_1/audemars_piguet/royal_oak_offshore_lady/audemars_piguet_ref_26048sk.zz.d002ca.01_stainless_steel_offshore_ladies_watch-7.jpg,1.0,0.4784533679485321,0.5215466618537903,-1.0,-1,-1,-1.0
